Undergraduate_GPA,Relevant_DataScience_Experience ,Apply_Year,GRE_Score,IELTS_Overall,TOEFL_Overall,DataScience_Skill_Confidence,Admit_label,Degree_seeking_Type_PHD,Highest_degree_Masters,Highest_degree_Other_three_year_degree,Country_Canada,Country_Europe,Country_India,Country_United States,Uploaded_Statement_of_Purpose_Status_Y,Uploaded_Resume_Status_Y,Gender_M
3,6.965371745714566,2022,321,6,90,3,1,False,True,False,False,False,False,True,True,False,False
3,3.3746386841812273,2021,302,6,90,2,0,False,False,True,False,True,False,False,True,False,True
3,5.530414154681831,2020,318,5,90,6,0,False,True,False,False,False,False,True,True,False,False
3,7.222634456287717,2020,310,7,90,9,0,True,True,False,False,False,False,False,True,False,False
3,6.803435901431424,2020,322,7,90,8,0,True,True,False,False,True,False,False,True,True,True
3,3.3146161121616613,2021,301,7,90,6,1,True,True,False,True,False,False,False,True,True,False
3,0.8990883945780856,2022,302,9,90,8,1,False,True,False,False,False,False,True,False,True,True
3,0.6050429106763957,2022,322,9,90,6,0,True,False,False,False,False,False,True,False,True,False
3,4.616512361805621,2020,324,7,100,7,0,False,False,True,False,True,False,False,False,False,False
3,5.141023481687453,2021,316,7,90,7,0,True,True,False,True,False,False,False,False,False,False
3,6.798740836776193,2022,304,5,90,7,1,True,False,True,True,False,False,False,False,False,False
3,2.3401201627282484,2022,301,9,100,1,0,False,False,True,False,False,False,True,True,True,False
3,1.3397639244003399,2022,311,8,100,1,0,False,True,False,False,False,False,True,True,True,True
3,3.0320466654255958,2022,304,7,90,1,0,True,False,False,False,False,True,False,False,True,False
3,2.8286009890582005,2022,312,7,90,6,1,False,True,False,False,True,False,False,False,False,True
3,1.059751632142838,2020,321,7,100,7,1,False,False,False,True,False,False,False,False,True,True
3,5.378261220105217,2020,323,6,90,9,0,False,False,True,False,False,False,False,True,True,True
3,4.069535525835008,2020,306,9,100,0,0,False,False,False,False,True,False,False,True,True,False
3,5.76898204891813,2022,320,8,100,7,1,False,False,False,False,False,True,False,False,True,True
3,2.8215289613578776,2022,310,6,100,7,0,True,False,False,False,True,False,False,True,False,True
3,2.6056176926216184,2022,304,6,100,4,1,True,False,True,False,False,False,True,False,True,False
3,3.780606824350845,2020,317,8,90,2,0,True,False,True,False,True,False,False,False,False,False
3,7.019258763161176,2022,305,8,100,0,0,True,False,False,False,True,False,False,True,False,False
3,0.3222504538718427,2020,302,8,100,3,1,False,False,False,False,True,False,False,False,False,False
3,6.438662538371776,2022,305,8,90,6,1,True,True,False,False,False,False,False,True,True,True
3,2.951900901262052,2020,315,8,100,6,1,False,False,False,False,False,True,False,False,False,False
3,6.836952206307822,2021,302,7,100,4,0,True,True,False,False,True,False,False,False,False,True
3,6.417624070686852,2022,317,8,100,5,0,True,False,False,False,True,False,False,True,True,True
3,2.790089979168707,2022,323,8,100,8,0,False,True,False,False,False,False,False,True,False,False
3,5.551012282572928,2020,303,9,100,6,0,True,False,True,True,False,False,False,True,False,False
3,1.277062054187521,2022,304,7,90,1,0,True,False,False,False,True,False,False,False,True,False
3,7.170252417310304,2020,308,6,90,1,0,True,False,False,False,True,False,False,False,True,True
3,3.2359285156152753,2020,303,7,100,1,1,True,False,False,True,False,False,False,False,True,False
3,3.6450049228416015,2021,300,5,90,1,0,True,False,False,False,True,False,False,False,True,False
3,5.646072408295879,2021,321,8,90,4,0,True,True,False,False,True,False,False,False,True,False
3,6.566721893638808,2022,310,6,100,9,1,True,False,False,False,True,False,False,True,True,False
3,1.8907419466256767,2022,304,5,100,4,0,False,False,True,False,False,True,False,True,True,True
3,5.290801119015963,2020,309,6,100,7,0,True,False,True,False,False,False,True,False,False,True
3,3.135984351113188,2020,302,7,100,4,0,True,False,False,False,False,True,False,True,True,False
3,2.9496233920316905,2020,314,5,100,7,0,True,False,True,True,False,False,False,True,True,False
3,5.520206591525238,2020,313,8,100,5,1,True,False,False,False,False,True,False,False,False,False
3,3.0974661932474747,2022,304,8,90,9,1,True,False,False,False,False,True,False,True,False,False
3,2.768868001315261,2021,307,5,90,3,0,True,False,True,False,False,False,False,False,True,True
3,6.6871072650099395,2022,316,7,90,9,1,False,False,False,True,False,False,False,False,False,False
3,0.810208990648051,2022,319,5,100,3,0,True,False,True,True,False,False,False,True,True,False
3,5.407140982641685,2022,318,7,100,2,0,True,True,False,True,False,False,False,True,False,False
3,1.989803150324997,2021,303,6,100,8,0,False,False,False,False,False,True,False,False,True,True
3,0.12398593460952245,2022,301,7,100,4,1,False,True,False,True,False,False,False,False,False,True
3,1.3341141509815362,2021,301,5,100,7,0,True,False,True,False,False,False,False,False,True,False
3,4.853292238206942,2020,301,5,90,3,1,True,True,False,False,True,False,False,True,False,False
3,5.673017531887499,2022,302,6,90,2,0,True,True,False,False,False,True,False,False,False,True
3,0.16846226845056034,2020,308,5,100,5,1,False,False,True,False,True,False,False,False,False,False
3,0.2914035464137612,2020,304,9,90,5,1,False,True,False,False,True,False,False,False,False,False
3,7.220336918743625,2020,319,5,90,5,0,True,True,False,False,False,True,False,False,True,False
3,0.5864465449097587,2022,314,9,90,1,0,True,False,True,False,False,True,False,True,True,False
3,7.15345726893257,2020,303,5,90,5,1,False,True,False,True,False,False,False,False,False,True
3,1.8253273100072462,2022,302,5,90,4,1,False,False,True,False,False,False,False,True,False,True
3,5.920142401265703,2020,308,6,90,4,1,False,True,False,False,False,True,False,False,False,True
3,2.4778659915680965,2022,309,9,100,2,1,False,False,True,False,True,False,False,False,False,False
3,6.870016204873471,2022,316,6,90,4,1,True,False,True,False,False,True,False,False,True,True
3,5.603638923394863,2022,321,9,100,9,1,False,True,False,False,False,False,False,False,True,True
3,3.214507668813561,2020,319,9,90,0,1,False,True,False,False,False,False,True,True,True,True
3,0.6104196333926364,2022,307,8,100,0,0,True,True,False,False,True,False,False,True,True,True
3,5.861601470966456,2020,322,9,100,6,1,False,False,False,False,False,False,True,True,True,True
3,4.935078047721452,2021,318,6,100,9,1,True,False,False,False,False,False,True,False,True,True
3,0.023293742670309925,2020,304,6,90,6,1,False,False,False,False,False,False,False,False,False,True
3,0.07535884777956259,2020,310,7,90,8,0,True,False,True,False,False,True,False,True,False,False
3,6.4703437855415515,2022,303,5,100,8,1,False,True,False,False,False,False,True,True,False,False
3,2.075197910414831,2020,303,8,100,6,0,True,False,True,True,False,False,False,True,True,True
3,5.089069341824525,2021,314,5,90,9,1,True,False,False,False,False,True,False,False,True,False
3,3.6337153581219797,2022,307,6,100,8,0,False,True,False,False,True,False,False,False,True,True
3,6.907440116174138,2020,324,8,90,9,0,True,False,True,False,False,True,False,True,True,False
3,7.335688904819909,2020,312,9,100,8,1,True,True,False,False,False,False,False,True,False,True
3,7.974461701430832,2022,319,6,90,2,0,False,False,True,False,False,False,False,True,False,True
3,1.2294730864579746,2022,311,6,90,3,1,True,True,False,False,True,False,False,False,True,True
3,6.903712371803803,2020,301,6,90,0,0,True,False,False,False,True,False,False,False,True,False
3,2.128171013830414,2020,300,6,100,1,1,False,False,False,False,True,False,False,False,True,False
3,4.7265269991640615,2022,313,8,90,7,0,False,True,False,False,False,False,False,False,True,True
3,4.046182670953687,2022,319,5,100,8,0,True,False,True,False,False,True,False,False,False,False
3,0.14390505257910124,2021,307,5,100,8,0,True,False,False,False,False,False,True,True,False,True
3,7.462170239248758,2021,315,9,90,8,1,True,False,False,False,False,False,True,True,True,False
3,0.6266164411937476,2021,304,6,100,0,0,True,False,False,True,False,False,False,False,False,True
3,5.505751355261887,2022,301,6,100,7,1,True,True,False,False,False,False,False,True,True,True
3,6.2800546896660965,2022,314,5,100,4,0,False,True,False,False,True,False,False,False,True,False
3,6.362302792381474,2022,303,9,100,2,1,True,False,True,False,False,True,False,True,False,True
3,1.0839561514307583,2020,303,7,100,5,1,False,False,True,False,False,False,False,True,False,True
3,3.580559604063777,2022,309,8,100,3,0,False,False,True,True,False,False,False,True,False,True
3,6.635430963471839,2020,320,5,90,0,0,False,True,False,False,False,False,True,False,False,True
3,2.4214336830300374,2022,317,8,100,2,1,False,True,False,False,False,True,False,True,False,False
3,3.7419894029973086,2022,306,5,100,1,1,True,False,True,False,False,False,True,False,True,True
3,2.182351141598766,2020,304,9,90,0,1,True,False,True,False,False,True,False,True,True,False
3,3.7084113430825933,2022,303,6,90,9,0,True,True,False,False,True,False,False,True,True,False
3,7.102703380743041,2022,323,7,100,8,1,False,False,True,False,False,True,False,True,True,True
3,3.6409938482621556,2022,314,8,100,2,1,False,False,False,False,True,False,False,True,True,True
3,4.447296136594563,2021,317,7,90,0,1,True,True,False,False,False,False,False,True,False,True
3,3.2318102664246684,2022,316,6,90,2,1,False,False,True,False,False,False,True,True,True,False
3,3.680937465626604,2020,305,5,90,0,1,True,True,False,False,False,True,False,False,False,True
3,0.1213935923713736,2020,323,9,100,0,0,False,False,False,False,False,True,False,False,False,False
3,2.269964079683648,2020,322,6,90,8,0,False,True,False,True,False,False,False,False,True,True
3,3.4926537739345953,2022,324,7,100,0,0,False,True,False,False,False,False,True,False,True,True
3,5.070375807941831,2020,300,7,90,4,1,False,True,False,False,False,False,False,False,True,False
3,3.600415444431137,2021,302,7,100,4,0,False,True,False,False,True,False,False,False,False,True
3,2.7025363465725123,2020,308,5,90,0,0,False,False,False,False,False,False,False,True,True,True
3,3.1047898827532574,2022,304,7,90,8,0,False,True,False,True,False,False,False,True,False,True
3,1.9383466336037323,2021,305,5,100,4,0,True,True,False,False,False,False,False,True,True,False
3,7.395954262192423,2020,312,7,90,1,1,True,False,True,False,True,False,False,False,True,False
3,4.173945806327317,2021,322,8,100,6,1,False,True,False,False,False,False,True,False,True,True
3,0.10727563097698489,2020,302,8,90,8,0,False,False,True,True,False,False,False,True,False,False
3,0.1555700673563729,2022,322,6,100,3,1,True,False,False,False,False,True,False,True,False,False
3,7.783693079616333,2021,302,6,100,4,1,False,False,False,False,False,True,False,True,False,True
3,1.7716071309859602,2020,321,9,100,8,0,True,False,False,False,False,False,True,True,True,False
3,6.444866310514517,2020,323,7,100,1,1,True,False,False,False,False,False,False,False,True,True
3,0.4662024124845958,2021,322,7,100,4,1,True,False,True,False,False,True,False,True,False,False
3,7.3693018935563925,2021,304,5,90,5,1,True,True,False,True,False,False,False,False,True,True
3,6.995336029333427,2021,311,6,100,2,1,True,False,False,False,True,False,False,False,False,False
3,4.5687452994761175,2021,321,8,100,9,0,False,True,False,False,False,False,False,True,True,False
3,0.07198925826604619,2020,319,5,90,8,0,False,False,True,False,True,False,False,False,False,True
3,2.0624869921867006,2020,317,8,90,9,1,True,False,True,False,False,False,False,False,True,True
3,3.2545811791877197,2020,306,5,100,7,0,False,False,True,True,False,False,False,True,False,False
3,3.680512933980494,2022,319,6,90,3,1,True,False,False,False,True,False,False,False,True,True
3,2.381430068498976,2021,321,7,100,4,0,False,True,False,True,False,False,False,False,False,True
3,0.2635829459642398,2020,311,7,90,7,1,False,True,False,False,True,False,False,True,False,True
3,4.721019247412337,2021,301,6,90,9,0,False,True,False,False,False,False,False,True,False,True
3,4.1932373415580475,2021,315,8,100,9,0,False,False,True,True,False,False,False,True,True,True
3,2.2640050834326217,2020,301,9,100,0,0,False,False,False,False,False,False,False,True,False,False
3,0.3038077405568522,2021,321,9,90,7,1,False,False,True,False,False,False,False,True,True,False
3,7.956753497775521,2021,307,6,100,5,1,False,False,True,False,True,False,False,False,False,False
3,3.8558894946112474,2021,300,5,90,6,1,False,True,False,False,True,False,False,True,False,True
3,6.048033934192617,2021,313,7,100,3,0,True,False,True,True,False,False,False,True,False,False
3,3.618512280410684,2021,309,8,90,5,1,True,True,False,False,False,True,False,False,False,True
3,0.3453623269035315,2020,322,9,100,9,1,False,False,False,False,False,False,True,False,True,False
3,2.4768059606840005,2020,321,7,100,9,1,False,True,False,False,True,False,False,False,True,True
3,2.5608811280472095,2021,320,6,90,3,0,False,False,False,False,False,False,False,True,False,False
3,6.706823232392128,2021,312,7,100,9,0,True,True,False,False,False,False,True,True,True,False
3,5.233839823998995,2021,309,9,90,9,1,False,False,True,True,False,False,False,True,True,False
3,2.2034392291157827,2022,312,8,100,1,0,False,False,True,False,False,False,True,False,False,True
3,7.741919637272688,2021,312,5,90,0,0,True,False,False,False,False,False,True,True,True,True
3,2.572334659182971,2022,323,5,100,3,0,True,False,False,False,False,True,False,False,True,False
3,7.985872206629763,2022,300,7,100,6,1,True,False,False,False,False,True,False,False,True,True
3,7.969309545362106,2022,304,5,90,7,1,False,True,False,False,False,False,True,False,True,False
3,1.5296841419739344,2020,315,9,90,2,1,True,True,False,False,False,True,False,False,True,False
3,2.5019289295072014,2022,305,8,100,2,0,False,False,False,False,False,True,False,False,False,False
3,3.8883535878772335,2021,303,5,90,4,0,True,False,True,False,False,False,True,False,True,False
3,5.312805369183128,2021,309,5,100,9,0,False,True,False,False,True,False,False,True,True,False
3,4.224379592030394,2020,310,6,90,9,0,False,True,False,False,False,True,False,False,False,False
3,7.7555317530580545,2020,301,5,100,6,1,False,True,False,False,False,False,True,True,False,True
3,5.791913313885532,2021,323,5,90,3,1,True,False,False,False,True,False,False,False,False,True
3,1.6963587950637953,2020,320,9,100,6,1,False,False,False,False,False,True,False,False,True,False
3,0.8407804017091065,2020,321,5,90,1,0,False,False,False,False,False,False,True,False,False,True
3,5.507210325674854,2022,308,6,100,0,0,False,False,False,False,False,True,False,False,True,True
3,1.267619521446104,2022,313,6,90,5,1,True,False,False,False,True,False,False,False,False,False
3,6.301414722686033,2020,301,6,90,3,0,False,False,True,False,False,False,True,False,False,False
3,2.4882933380826957,2021,304,5,90,6,0,False,False,True,False,True,False,False,False,True,False
3,2.615146104444852,2022,311,7,100,0,0,False,False,False,False,False,False,False,True,False,True
3,0.08638713911609575,2021,300,7,90,0,0,False,True,False,True,False,False,False,False,False,False
